countrycode,countryname,year,gini,inflation_rate,tax_rate,gov_expenditure,exports_gdp,imports_gdp,gdp_growth,nominal_gdppc,real_gdppc,unempl_rate,school_years,proportional_rep,right_wing_exec,chinn_ito,quinn_current,quinn_capital,stock_market_cap,emp_protection,uk_legal_origin
CHE,Switzerland,1996,33.650002,.81163406,17.495844,11.895829,41.027786,37.724697,.47128001,48092.645,67284.109,3.684,10.3594,1,0,1,100,100,117.568,1.4285715,0
CHE,Switzerland,1997,33.587502,.52022541,16.949461,11.630081,46.49448,41.975498,2.2613251,41584.441,68640.078,4.1269999,10.3058,1,0,1,100,100,194.95,1.4285715,0
CHE,Switzerland,1998,33.525002,.017938437,19.724674,11.334291,45.994682,42.220932,3.0299692,42680.586,70510.023,3.5680001,10.2522,1,0,1,100,100,226.798,1.4285715,0
CHE,Switzerland,1999,33.462502,.80644441,15.893156,11.352001,46.781013,43.035999,1.6627012,41695.691,71341.344,3.053,10.198601,1,0,1,100,100,227.198,1.4285715,0
CHE,Switzerland,2000,33.400002,1.5585291,19.559235,11.159891,51.437721,46.499134,3.9587197,38865.023,73749.938,2.658,10.145,1,0,1,100,100,283.131,1.4285715,0
CHE,Switzerland,2001,32.550003,.98902035,15.60752,11.163768,50.202698,45.837143,1.575662,39638.793,74439.461,2.49,10.279401,1,0,1,100,100,183.603,1.4285715,0
CHE,Switzerland,2002,31.700001,.64271152,16.52622,11.542897,48.559643,43.22221,-.073217086,42458.738,73824.383,2.924,10.4138,1,0,1,100,100,197.523,1.4285715,0
CHE,Switzerland,2003,31.650002,.63827294,16.65966,11.734894,47.720718,42.614777,-.032398477,49335.746,73254.953,4.1170001,10.548201,1,0,1,100,100,200.269,1.4285715,0
CHE,Switzerland,2004,31.6,.80290872,16.934885,11.51491,51.299984,44.21711,2.7017093,54659.457,74718.688,4.316,10.6826,1,0,1,100,100,204.447,1.4285715,0
CHE,Switzerland,2005,32.75,1.1719542,18.092846,11.248252,53.854176,48.406998,2.7496989,56242.895,76282.984,4.4369998,10.817,1,0,1,100,100,223.21,1.4285715,0
CHE,Switzerland,2006,33.900002,1.0595093,19.230467,10.742765,56.609184,49.635971,4.0736284,59011.031,78893.805,3.9949999,11.2368,1,0,1,100,100,273.215,1.4285715,0
CHE,Switzerland,2007,34.299999,.73235059,19.82198,10.42441,61.552814,51.779045,3.9163759,64989.156,81254.172,3.641,11.6566,1,0,1,100,100,258.27,1.4285715,0
CHE,Switzerland,2008,33.799999,2.4260411,22.671144,10.570699,63.129318,53.648682,2.8079836,74175.195,82481.07,3.3499999,12.076401,1,0,1,100,100,154.362,1.4285715,0
CHE,Switzerland,2009,32.900002,-.48048192,21.461588,11.384624,58.00967,51.766315,-2.2973747,71568.313,79585.523,4.1090002,12.496201,1,0,1,100,100,190.736,1.4285715,0
CHE,Switzerland,2010,32.599998,.68823868,21.280636,11.183612,64.837631,55.227497,3.2433972,76531.375,81315.422,4.8080001,12.916,1,0,1,100,100,203.727,1.4285715,0
DNK,Denmark,1971,31,5.8698697,35.939438,22.366789,26.823883,28.849146,3.1778216,3845.5991,27005.365,10.538991,7.3540001,1,0,.416441917419434,50,75,7.576199999999972,1.5158731,0
DNK,Denmark,1972,30.700001,6.5623608,39.760677,22.434631,26.408298,26.816725,3.7975981,4653.9561,27871.043,10.466991,7.5180001,1,0,.416441917419434,50,75,8.214599999999791,1.5158731,0
DNK,Denmark,1973,30.400002,9.3033829,43.581917,21.969265,27.984499,29.878855,4.7194929,6116.8921,29010.52,10.394992,7.6820002,1,0,.416441917419434,62.5,75,8.852999999999838,1.5158731,0
DNK,Denmark,1974,30.1,15.275207,47.091442,23.671307,30.687515,34.039486,-.96426731,6763.8657,28597.322,10.322992,7.8460002,1,0,.416441917419434,62.5,75,9.491399999999885,1.5158731,0
DNK,Denmark,1975,29.800001,9.6056118,42.403358,24.630062,29.410521,30.371572,-1.4098996,7988.1563,28112.971,10.250993,8.0100002,1,0,.416441917419434,62.5,75,10.1298,1.5158731,0
DNK,Denmark,1976,29.5,9.0102911,39.67416,24.133701,28.283718,32.822784,5.993402,8773.3398,29723.092,10.178993,8.1774006,1,0,.416441917419434,62.5,75,10.7682,1.5158731,0
DNK,Denmark,1977,29.200001,10.922237,37.789387,23.836042,28.399044,31.971586,1.9854302,9769.5791,30218.961,10.106994,8.3448,1,0,.416441917419434,62.5,75,9.60139,1.5158731,0
DNK,Denmark,1978,28.900002,10.213655,36.893749,24.480373,27.43759,29.655617,2.4169936,11817.625,30853.371,10.034994,8.5122004,1,0,.416441917419434,62.5,75,8.50606,1.5158731,0
DNK,Denmark,1979,28.6,9.6110506,35.158245,24.901278,29.22187,31.602854,4.0532999,13757.234,32025.191,9.9629946,8.6795998,1,0,.416441917419434,62.5,75,7.37531,1.5158731,0
DNK,Denmark,1980,28.300001,12.305324,35.203468,26.384869,32.64801,33.100262,-.75142998,13822.158,31745.916,9.890995,8.8470001,1,0,.416441917419434,62.5,75,7.79317,1.5158731,0
DNK,Denmark,1981,28,11.767387,35.039566,27.458067,36.320976,34.904675,-.74098641,12000.21,31519.637,9.8189955,8.9963999,1,0,.416441917419434,62.5,75,9.9754,1.5158731,0
DNK,Denmark,1982,27.700001,10.120826,34.930538,27.842409,36.069866,35.156273,3.8921125,11740.22,32770.488,9.7469959,9.1457996,1,0,.416441917419434,62.5,75,9.179040000000001,1.5158731,0
DNK,Denmark,1983,27.400002,6.9082289,32.920204,27.122791,36.108055,33.886978,2.654804,11796.569,33663.586,9.6749964,9.2952003,1,1,.416441917419434,62.5,75,17.4079,1.5158731,0
DNK,Denmark,1984,27.1,6.2907796,34.780602,25.231462,36.438416,34.75486,4.339345,11516.683,35142.766,9.6029968,9.4446001,1,1,.416441917419434,62.5,75,12.8383,1.5158731,0
DNK,Denmark,1985,26.800001,4.6787515,36.424438,24.671093,36.551388,35.773846,4.1530838,12212.787,36587.445,9.5309973,9.5939999,1,1,.416441917419434,75,75,24.093,1.5158731,0
DNK,Denmark,1986,26.5,3.678184,36.974522,23.620075,32.420628,32.620407,4.7334061,17136.629,38268.07,9.4589977,9.7712002,1,1,.416441917419434,75,75,19.7116,1.5158731,0
DNK,Denmark,1987,26.200001,4.0199933,36.976662,24.349915,31.770859,29.711788,.46295583,21295.678,38396.566,9.3869982,9.9483995,1,1,.416441917419434,75,75,18.5902,1.5158731,0
DNK,Denmark,1988,25.900002,4.5351329,38.138378,24.703724,33.619396,30.142868,.27295113,22524.58,38482.668,9.3149986,10.1256,1,1,.759523332118988,75,100,23.2655,1.5158731,0
DNK,Denmark,1989,25.6,4.7727232,38.354797,24.38154,35.450554,31.652235,.69717324,21882.152,38727.719,9.2429991,10.302799,1,1,.8196424841880799,100,100,35.7835,1.5158731,0
DNK,Denmark,1990,25.300001,2.641603,36.382744,23.911724,36.430943,30.873638,1.6602677,26885.699,39306.793,9.1709995,10.48,1,1,.879761636257172,100,100,28.2555,1.5158731,0
DNK,Denmark,1991,25,2.3951533,37.47168,24.255825,37.694439,31.474037,1.4581801,27002.807,39776.598,9.099,10.592,1,1,.939880847930908,100,100,32.1728,1.5158731,0
DNK,Denmark,1992,24.700001,2.0960445,37.153358,24.155008,36.942101,30.0376,2.0228112,29579.492,40447.234,9.0270004,10.704,1,1,1,100,100,21.2462,1.5158731,0
DNK,Denmark,1993,24.133333,1.2578567,37.630161,25.315962,36.587757,29.055826,-.078900404,27581.725,40280.895,10.719,10.816,1,1,1,100,100,27.8873,1.5158731,0
DNK,Denmark,1994,23.566668,1.9920146,38.745537,24.426783,36.885983,30.957233,5.2946963,29967.83,42270.652,8.0360003,10.927999,1,0,1,100,100,30.099,1.5158731,0
DNK,Denmark,1995,23,2.0836084,40.889832,24.072683,36.64333,31.929983,3.0380216,35321.098,43328.531,6.9920001,11.04,1,0,1,100,100,30.3891,1.468254,0
DNK,Denmark,1996,23.16,2.126298,39.924072,24.124844,37.097275,31.429207,2.8957508,35621.988,44331.621,6.8439999,11.1326,1,0,1,100,100,37.8822,1.468254,0
DNK,Denmark,1997,23.32,2.1821668,40.059582,23.679646,37.827442,33.46273,3.1684813,32779.879,45546.59,5.4000001,11.2252,1,0,1,100,100,54.036,1.468254,0
DNK,Denmark,1998,23.48,1.8456513,37.962154,24.144791,37.210709,34.134708,2.3263028,33346.488,46437.191,5.039,11.317801,1,0,1,100,100,55.8644,1.468254,0
DNK,Denmark,1999,23.639999,2.4977953,37.75658,24.376602,39.365574,33.363285,2.9673054,33426.238,47657.172,5.1420002,11.4104,1,0,1,100,100,54.7594,1.468254,0
DNK,Denmark,2000,23.799999,2.9032819,38.297993,23.89049,44.878685,38.163403,3.724009,30722.025,49266.988,4.4759998,11.503,1,0,1,100,100,68.11620000000001,1.468254,0
DNK,Denmark,2001,24.4,2.3378701,35.161213,24.311611,45.529587,38.393078,.95003229,30768.479,49557.152,4.164,11.5642,1,0,1,100,100,51.6686,1.468254,0
DNK,Denmark,2002,25,2.4244366,35.026787,24.847765,45.665356,38.819237,.45653,33257.164,49624.598,4.2740002,11.625401,1,1,1,100,100,42.9646,1.468254,0
DNK,Denmark,2003,25.6,2.0750782,35.705708,25.000751,43.773148,36.988152,.441091,40519.098,49708.09,5.3979998,11.6866,1,1,1,100,100,55.774,1.468254,0
DNK,Denmark,2004,24.9,1.154357,36.568153,24.87323,43.821545,38.186188,2.7763519,46625.051,50956.305,5.204,11.7478,1,1,1,100,100,60.2093,1.468254,0
DNK,Denmark,2005,25.200001,1.8178146,38.799633,24.435606,47.375122,42.023674,2.3596089,48925.809,52015.184,4.8299999,11.809,1,1,1,100,100,64.64459999999963,1.468254,0
DNK,Denmark,2006,25.9,1.9242214,37.212021,24.160732,50.684364,46.745495,3.8164878,52119.18,53823.16,3.8970001,11.8418,1,1,1,100,100,69.07989999999882,1.468254,0
DNK,Denmark,2007,26.200001,1.6932659,41.955849,24.277939,51.397488,48.650188,.9871738,58631.656,54113.977,3.8010001,11.874599,1,1,1,100,100,73.51519999999982,1.468254,0
DNK,Denmark,2008,25.200001,3.4162679,41.535133,24.98645,53.970921,50.49939,-.41717842,64616.664,53572.535,3.6830001,11.9074,1,1,1,100,100,77.95049999999901,1.468254,0
DNK,Denmark,2009,26.700001,1.3047099,42.033451,27.815695,46.998909,42.395947,-4.9744792,58412.746,50635.91,6.4089999,11.9402,1,1,1,100,100,82.38580000000002,1.468254,0
DNK,Denmark,2010,27.200001,2.3109243,41.25996,27.336107,50.590782,43.796947,1.5828971,58104.543,51209.449,7.7470002,11.973,1,1,1,100,100,86.82109999999921,1.468254,0
ESP,Spain,1971,34.679996,8.236887,15.286444,10.04953,13.036696,12.89,4.6494737,1361.1925,11952.151,-19.431011,5.5046,0,1,.416441917419434,50,50,63.61990000000151,3.5476191,0
ESP,Spain,1972,34.659996,8.2722874,15.842598,9.932559,13.362935,13.851419,8.1497459,1707.588,12784.283,-17.663012,5.6761999,0,1,.416441917419434,50,62.5,54.94629999999961,3.5476191,0
ESP,Spain,1973,34.639999,11.416708,16.398752,9.9191561,13.345333,14.796029,7.7884655,2245.948,13628.56,-15.895011,5.8478003,0,1,.416441917419434,50,50,46.27270000000135,3.5476191,0
ESP,Spain,1974,34.619999,15.680373,17.355289,10.3269,13.208226,18.523903,5.6187859,2747.9604,14237.902,-14.12701,6.0194001,0,1,.165725812315941,50,50,37.59909999999945,3.5476191,0
ESP,Spain,1975,34.599998,16.953285,18.14356,10.906276,12.397959,16.721941,.54220331,3207.5447,14161.146,-12.35901,6.191,0,1,.165725812315941,50,50,28.9255,3.5476191,0
ESP,Spain,1976,34.579998,17.62488,20.097515,11.781322,12.589362,17.522982,3.3037915,3276.9702,14475.208,-10.591009,6.4011998,0,0,.165725812315941,43.75,50,20.2519,3.5476191,0
ESP,Spain,1977,34.559998,24.538063,18.847338,11.995782,13.275558,15.922968,2.8385742,3624.9995,14733.686,-8.8230085,6.6114001,0,0,.416441917419434,43.75,50,15.71154999999999,3.5476191,0
ESP,Spain,1978,34.540001,19.77367,20.855272,12.43742,13.904383,13.85544,1.4630035,4353.3271,14805.988,-7.0550079,6.8216,1,0,.416441917419434,43.75,50,11.1712,3.5476191,0
ESP,Spain,1979,34.52,15.660235,21.914064,12.961099,13.728683,14.141811,.041546367,5766.0928,14682.132,-5.2870073,7.0318003,1,0,.416441917419434,56.25,50,8.10299,3.5476191,0
ESP,Spain,1980,34.5,15.561902,23.115866,13.614985,14.316374,17.281996,2.2087283,6204.1431,14886.406,-3.5190067,7.2420001,1,0,.416441917419434,56.25,50,7.11647,3.5476191,0
ESP,Spain,1981,34.48,14.549346,22.926039,14.551506,16.312599,19.110207,-.13246872,5367.3296,14761.378,-1.7510061,7.2420001,1,0,.416441917419434,56.25,50,8.22349,3.5476191,0
ESP,Spain,1982,34.459999,14.415002,19.30274,14.72629,17.0075,19.565105,1.2464619,5156.0229,14855.911,.016994476,7.2420001,1,0,.416441917419434,56.25,50,5.69812,3.5476191,0
ESP,Spain,1983,34.440002,12.174072,21.742538,15.165759,19.109461,20.707802,1.7701156,4475.3013,15045.4,1.7849951,7.2420001,1,0,.416441917419434,50,50,6.35297,3.5476191,0
ESP,Spain,1984,34.420002,11.280276,22.551956,14.928017,21.341188,20.252645,1.7846876,4486.7817,15250.453,3.5529957,7.2420001,1,0,.416441917419434,50,50,7.68858,3.5476191,0
ESP,Spain,1985,34.400002,8.814455,24.327465,15.196808,20.902086,20.015993,2.3214359,4696.2988,15548.04,5.3209963,7.2420001,1,0,.416441917419434,50,75,10.7909,3.5476191,0
ESP,Spain,1986,33.920002,8.794939,22.373983,15.00148,18.229897,17.162113,3.2533216,6508.8506,16005.974,7.0889969,7.2955999,1,0,.416441917419434,75,75,19.4676,3.5476191,0
ESP,Spain,1987,33.440002,5.2480187,27.941525,15.498215,17.756567,18.608232,5.5471225,8233.7285,16850.09,8.8569975,7.3492002,1,0,.416441917419434,87.5,75,22.303,3.5476191,0
ESP,Spain,1988,32.959999,4.8372707,28.031227,15.346078,17.333757,19.424385,5.0943241,9696.1924,17670.975,10.624998,7.4028001,1,0,.416441917419434,87.5,75,24.1663,3.5476191,0
ESP,Spain,1989,32.48,6.7914357,31.80715,15.846469,16.632093,20.796465,4.8270302,10674.341,18494.939,12.392999,7.4564004,1,0,.416441917419434,87.5,75,29.572,3.5476191,0
ESP,Spain,1990,32,6.7218194,31.660124,16.260489,15.752943,19.899961,3.7813935,13795.016,19174.771,14.160999,7.5100002,1,0,.416441917419434,87.5,75,20.7711,3.5476191,0
ESP,Spain,1991,33.233334,5.9342136,31.759895,16.933037,15.788929,19.73173,2.5460005,14801.322,19612.977,15.929,7.7510004,1,0,.416441917419434,87.5,75,25.6112,3.5476191,0
ESP,Spain,1992,34.466667,5.9245315,31.16503,17.818449,16.216522,19.804253,.92921537,16100.68,19698.512,17.697001,7.9920001,1,0,.416441917419434,100,75,18.4215,3.5476191,0
ESP,Spain,1993,35.700001,4.5690718,29.986822,18.358297,17.740583,19.254578,-1.0314918,13330.38,19394.492,22.156,8.2329998,1,0,.699404120445252,100,75,22.6001,3.5476191,0
ESP,Spain,1994,35.099998,4.7184138,29.302189,17.774569,20.34749,21.348391,2.3831954,13405.704,19762.389,24.209,8.474,1,0,.759523332118988,100,75,29.2113,3.5476191,0
ESP,Spain,1995,35.700001,4.6738033,28.617556,17.626379,21.866167,22.96446,2.757494,15460.911,20217.902,22.674999,8.7150002,1,0,.8196424841880799,100,75,31.0068,2.3571429,0
